awayTeam,homeTeam,awayScore,homeScore,season,team1points,team2points,pointDiff,team1TORating,TORatingDiff,team2TORating,team1RushMultiplier,team2RushMultiplier,RushMultDiff,AdjRushDiff,team1AdjRushRating,team2AdjRushRating,team1PassMultiplier,team2PassMultiplier,team1AdjPassRating,team2AdjPassRating,PassMultDiff,AdjPassDiff,FPI_diff,SOS_diff,AVGWP,totEfficiencyDiff,offEfficiencyDiff,defEfficiencyDiff,spread,spread_zscore
Giants,Vikings,17,49,0.0,22.6,25.200000000000003,-2.6000000000000014,1.1684718276515151,-0.007637070768964138,1.1761088984204793,0.9280017769937932,1.4159808990046754,-0.4879791220108822,-0.09886374821062427,0.9898303359263165,1.0886940841369408,1.0734248906650492,0.9199749690589536,1.4251425525015093,0.6589918681288737,0.1534499216060956,0.7661506843726357,-4.9,12.0,7.0,-10.100000000000001,6.100000000000001,-22.800000000000004,-32,2.1527839730452043
Bengals,Broncos,17,20,0.0,22.35,19.799999999999997,2.5500000000000043,1.1761088984204793,0.5541803449930599,0.6219285534274194,0.7958771612951413,0.8366361915765255,-0.04075903028138417,-0.009351548983072333,0.9631710716691447,0.9725226206522171,0.8231519457991834,1.0369365043620107,0.3779201476701135,1.19883887745825,-0.2137845585628273,-0.8209187297881364,-1.8000000000000007,11.0,-4.0,6.400000000000006,27.5,-13.299999999999997,-3,0.10167152234094394
Saints,Falcons,20,17,0.0,23.55,25.5,-1.9499999999999993,1.1735521399456523,0.35562186058959155,0.8179302793560608,0.8259159943960447,1.103150657522122,-0.27723466312607725,-0.035006443932430464,0.978439726412367,1.0134461703447974,1.2673344902080652,1.3073508204934983,3.2693112676042877,3.819097263037079,-0.040016330285433055,-0.5497859954327913,-1.7999999999999998,-6.0,-4.0,-4.200000000000003,15.200000000000003,-24.0,3,0.32269657090821335
Jets,Bills,17,22,0.0,23.299999999999997,21.65,1.6499999999999986,0.8997233072916665,-0.04735385827850891,0.9470771655701754,1.0656122438712459,1.0698928957449192,-0.0042806518736733246,-0.0056573304397820046,1.0105131843773485,1.0161705148171305,1.0590707535951853,0.8263704210111923,1.3323700921169237,0.3853663757064631,0.23270033258399303,0.9470037164104605,1.9000000000000001,11.0,-6.0,8.0,0.7000000000000028,17.299999999999997,-5,0.24312755342399636
Lions,Bears,24,20,0.0,23.6,22.95,0.6500000000000021,1.323122510723039,-0.10500972307325718,1.4281322337962963,0.850987178260268,1.1014711430843045,-0.25048396482403645,-0.03641595552596455,0.9809028406216133,1.0173187961475778,0.9946255640578985,0.9116465589655034,0.9734151176912796,0.6296982484311561,0.08297900509239509,0.34371686926012357,0.6000000000000001,3.0,-14.0,4.399999999999999,2.6999999999999957,0.09999999999999432,4,0.39342458644973954
Ravens,Bengals,16,24,0.0,18.95,25.65,-6.699999999999999,0.6885637555803572,-1.579646262801996,2.2682100183823533,0.7197875614680722,0.9881824084023405,-0.2683948469342683,-0.03960859655799864,0.9584394484552412,0.9980480450132398,1.1155112979210826,0.9633682091116695,1.7273083240400253,0.829777306307931,0.15214308880941307,0.8975310177320943,-6.699999999999999,-6.0,22.0,-28.0,-26.9,-19.0,-8,0.455311600048575
Steelers,Browns,28,12,0.0,26.7,18.65,8.05,0.9180850074404762,0.3182694692460316,0.5998155381944446,1.168192597052191,0.7358400059943473,0.4323525910578436,0.0659705849374379,1.0217233529200553,0.9557527679826174,1.2135743827265337,1.0810746559277902,2.6322795021638714,1.476652927140964,0.13249972679874356,1.1556265750229073,13.8,4.0,-22.0,27.900000000000002,20.199999999999996,24.4,16,1.2421607729480542
Redskins,Cowboys,34,23,0.0,23.85,20.45,3.400000000000002,2.230718943698347,1.6015418057321464,0.6291771379662005,0.998940584552521,1.2219995133680763,-0.22305892881555534,-0.03870769145980013,0.9998508919193223,1.0385585833791224,0.9782925087530588,0.9411920806807632,0.8960735119331789,0.7385694192030906,0.03710042807229563,0.15750409273008825,1.4000000000000004,9.0,-13.0,13.200000000000003,18.299999999999997,1.1000000000000014,11,0.8885206952404231
Titans,Colts,24,30,0.0,22.1,23.6,-1.5,0.6543442234848486,-0.2927329420853271,0.9470771655701756,0.9555171185524483,0.8520598731599996,0.1034572453924486,0.015597055216385769,0.9930430391410149,0.9774459839246291,0.9465571591082234,0.8951358954967903,0.7598611187233687,0.5747048533733655,0.051421263611433066,0.18515626535000318,-6.799999999999999,5.0,8.0,-10.399999999999999,-6.5000000000000036,-10.100000000000001,-6,0.3138555689655226
Patriots,Dolphins,10,20,0.0,26.700000000000003,19.549999999999997,7.150000000000006,2.40997314453125,1.057005765145285,1.352967379385965,0.9351570148851581,0.7796491695311446,0.15550784535401352,0.027409699398522114,0.9922498330380031,0.964840133639481,1.2054985933358653,0.9643104069658538,2.545854267814693,0.8338429644537001,0.2411881863700115,1.7120113033609927,9.8,-2.0,-26.0,30.000000000000007,26.6,19.200000000000003,-10,0.5967676311316275
Eagles,Giants,35,30,0.0,25.6,26.6,-1.0,0.6449629442951014,-0.34374398679464213,0.9887069310897435,1.1157765550044079,1.142809141659328,-0.027032586654920143,-0.0013946515627996092,1.0170341080217997,1.0184287595845993,1.2839432081839168,1.2205695542640898,3.48922577111585,2.709022822643556,0.06337365391982708,0.7802029484722941,0.5,-1.0,6.0,-5.199999999999996,-17.0,6.800000000000004,5,0.4641526019912658
Jaguars,Texans,6,30,0.0,21.55,24.6,-3.0500000000000007,0.7711914062500003,-0.7283474392361107,1.499538845486111,0.7757483073544651,0.9752796864298015,-0.19953137907533636,-0.029201184482424702,0.9667560824452548,0.9959572669276795,0.9087402435566657,1.0807981523090329,0.6197247001757766,1.474765494716162,-0.17205790875236715,-0.8550407945403853,-4.3999999999999995,6.0,8.0,-12.900000000000006,-4.099999999999994,-21.5,-24,1.5869598487129943
Chargers,Broncos,20,27,0.0,19.25,23.549999999999997,-4.299999999999997,0.8330771363811726,-0.03762283841721448,0.8706999747983871,0.5990245655492686,1.1357585569289128,-0.5367339913796442,-0.0761402539535686,0.9439439952469443,1.0200842492005129,0.9631414895994523,0.9872803900686185,0.8288013649308752,0.9379993867925837,-0.024138900469166114,-0.10919802186170846,-8.5,10.0,16.0,-21.5,8.600000000000001,-36.699999999999996,-7,0.38458358450704877
Raiders,Chiefs,17,23,0.0,20.15,25.1,-4.950000000000003,0.775623540768678,-0.663933750897989,1.439557291666667,0.7550236055780608,1.1314542736963153,-0.37643066811825454,-0.06468185543030491,0.9618127877397754,1.0264946431700803,0.9421749804058354,0.8853484410647018,0.742433972973041,0.5439652223248012,0.056826539341133575,0.19846875064823988,-9.0,1.0,13.0,-23.1,-10.5,-20.800000000000004,-6,0.3138555689655226
Seahawks,Cardinals,36,6,0.0,23.0,23.950000000000003,-0.9500000000000028,1.022412849195076,2.220446049250313e-16,1.0224128491950757,1.0926414546177488,0.8240339254531638,0.26860752916458497,0.04698928895555299,1.01821957228179,0.971230283326237,0.9180081604715147,1.0204320639066151,0.6519776511675512,1.1064211844326688,-0.10242390343510044,-0.45444353326511755,0.5,-11.0,3.0,-4.100000000000001,-11.700000000000003,-1.8999999999999986,30,2.2323529905294213
Rams,49ers,16,19,0.0,20.85,17.75,3.1000000000000014,2.142198350694444,0.9208544946424082,1.221343856052036,1.3036483903820313,0.9268303367728432,0.3768180536091881,0.0753753848358436,1.0628424749016163,0.9874670900657727,0.7701123623460928,0.8859372726761797,0.2708759672548709,0.545776544542347,-0.1158249103300869,-0.27490057728747613,4.500000000000001,3.0,-16.0,14.900000000000002,-2.599999999999998,23.199999999999996,-3,0.10167152234094394
Buccaneers,Panthers,10,38,0.0,20.35,28.700000000000003,-8.350000000000001,0.4943534655448718,-0.7409645765031831,1.235318042048055,1.0079483521881114,1.2083253963220875,-0.20037704413397606,-0.03973828164654325,1.0015323789956034,1.0412706606421467,0.9497260184032414,0.9053979808365026,0.7726657822960015,0.6084117714443866,0.044328037566738865,0.16425401085161484,-11.100000000000001,3.0,24.0,-33.9,-14.999999999999993,-32.8,-28,1.8698719108790993
Vikings,Packers,20,13,0.0,21.5,20.95,0.5500000000000007,1.4434063753342246,0.0,1.4434063753342246,1.3891542427632355,1.0663718232652333,0.32278241949800224,0.0717190347265022,1.0836183266549857,1.0118992919284835,0.7005229272593437,0.8648241021957279,0.16869871281917626,0.4837699892922818,-0.1643011749363842,-0.31507127647310557,-0.8000000000000003,9.0,-5.0,2.8999999999999986,-2.5,6.5,7,0.6056086330743182
Panthers,Broncos,20,21,0.0,20.85,22.950000000000003,-2.1000000000000014,0.611131066411239,-0.09778097062579805,0.7089120370370371,1.2454884743841634,0.7165156697631088,0.5289728046210547,0.08674282896576202,1.0389091821827023,0.9521663532169403,0.7337347647837448,1.0591370501345552,0.21266473705305722,1.332787168056145,-0.3254022853508104,-1.1201224310030877,-3.2,1.0,-15.0,-5.299999999999997,0.7000000000000028,-11.999999999999993,-1,0.12174525726691114
Buccaneers,Falcons,31,24,0.0,23.75,28.45,-4.699999999999999,0.8055818602693603,-0.6944671209218625,1.5000489811912228,0.8896514828003516,1.190410917712468,-0.30075943491211643,-0.04359289657477072,0.9826488778209426,1.0262417743957133,1.1222691457770992,1.2699611287891084,1.7802668940258408,3.303331364790955,-0.14769198301200914,-1.523064470765114,-8.5,1.0,16.0,-22.39999999999999,-39.4,10.5,7,0.74352652131338
Vikings,Titans,25,16,0.0,22.0,21.5,0.5,1.6615125868055554,0.6769125353652262,0.9846000514403291,0.5604513536998161,1.2317667097449032,-0.6713153560450871,-0.11086854767573051,0.9336373723191487,1.0445059199948792,1.1069389859207424,0.7889243348185108,1.6619517721035852,0.30561647457544744,0.3180146511022316,1.3563352975281378,4.3,-6.0,-2.0,2.8000000000000043,-11.0,14.399999999999991,9,0.8989718373249972
Chargers,Chiefs,27,33,0.0,22.5,25.35,-2.8500000000000014,0.41429924242424243,-0.5909856840463457,1.005284926470588,0.9636035252391274,0.9019554694358499,0.06164805580327748,0.012111815934459758,0.995064325787758,0.9829525098532983,1.1131737973609466,0.9990609723546984,1.7092865501961534,0.9953136712264719,0.1141128250062482,0.7139728789696815,-3.0,4.0,6.0,-17.299999999999997,-1.1000000000000014,-9.0,-6,0.2668680327621319
Raiders,Saints,35,34,0.0,27.2,26.700000000000003,0.49999999999999645,1.6276041666666667,0.9629991319444445,0.6646050347222222,1.028534723328167,1.079487068614363,-0.050952345286195966,-0.005099797339080281,1.004754519338291,1.0098543166773712,1.188766599211873,1.4001447118533157,2.374012334478055,5.381020199976789,-0.21137811264144268,-3.0070078654987342,-2.0,-7.0,-9.0,4.299999999999997,-10.499999999999993,8.399999999999999,1,0.27719057327852836
Bengals,Jets,23,22,0.0,22.950000000000003,18.45,4.5000000000000036,2.010569852941176,1.3068704044117645,0.7036994485294117,0.9210735567743261,1.0753517422847227,-0.15427818551039663,-0.02644515330155195,0.9868443899557497,1.0132895432573017,1.0292418494715159,0.8821075014100994,1.155013825092836,0.5340815514620477,0.14713434806141645,0.6209322736307882,8.0,7.0,-19.0,12.899999999999999,14.600000000000001,2.200000000000003,1,0.27719057327852836
Browns,Eagles,10,29,0.0,18.6,25.6,-7.0,0.7361778846153846,-1.1042668269230769,1.8404447115384615,0.9316790757061505,1.3628125543874776,-0.4311334786813271,-0.06942255427193145,0.9871245246021719,1.0565470788741034,0.8377899266928053,0.9599171251064319,0.412739155491741,0.8150208108317388,-0.12212719841362663,-0.4022816553399978,-9.7,6.0,13.0,-25.8,-6.899999999999999,-25.299999999999997,-19,1.277262586837644
Packers,Jaguars,27,23,0.0,26.0,22.1,3.8999999999999986,2.1652290723981897,1.5052075206740518,0.660021551724138,0.9533604584723551,0.8134041909535835,0.13995626751877155,0.024987725701922536,0.9929724561516838,0.9679847304497613,0.9687401720768465,1.0759490922919641,0.8531719095264692,1.4419779437080458,-0.10720892021511763,-0.5888060341815766,7.5,4.0,-22.0,21.4,40.89999999999999,-10.900000000000006,4,0.5103585472959542
Bills,Ravens,7,13,0.0,22.5,22.5,0.0,1.4241536458333333,0.268318802838164,1.1558348429951693,1.2388581284997466,1.0254311213009075,0.2134270071988391,0.05644291308475191,1.0597746901082628,1.0033317770235108,0.757667455452318,0.9840159745287332,0.2496854099721686,0.9225942512382035,-0.2263485190764153,-0.6729088412660349,-0.4,1.0,4.0,-6.300000000000004,17.4,-14.699999999999996,-6,0.2668680327621319
Bears,Texans,14,23,0.0,18.95,21.15,-2.1999999999999993,0.9079992884250476,-0.9045598971810127,1.8125591856060603,0.9109754708735748,1.1939663205780249,-0.2829908497044501,-0.05068712385316165,0.9854288610814694,1.036115984934631,0.8576631309467634,0.7655074393317893,0.46407022588328267,0.262873663711245,0.09215569161497406,0.20119656217203769,-4.6,13.0,4.0,-12.0,6.5,-24.699999999999996,-9,0.5000360067795577
Dolphins,Seahawks,10,12,0.0,20.5,22.950000000000003,-2.450000000000003,1.0950014302059496,0.031633374650394064,1.0633680555555556,0.8926943951627649,1.17634777370845,-0.28365337854568506,-0.043729581309780996,0.9795385496527692,1.0232681309625502,0.8471702656648885,1.0706721371967811,0.43636862944166327,1.40696244231364,-0.2235018715318926,-0.9705938128719767,-7.0,-7.0,19.0,-6.600000000000001,-3.5,-7.5,-2,0.04402259926110253
Giants,Cowboys,20,19,0.0,19.25,22.05,-2.8000000000000007,0.8861400462962964,-0.38990162037037035,1.2760416666666667,0.6214832408225053,1.118736423529438,-0.49725318270693264,-0.08715637011187494,0.9378524702361153,1.0250088403479902,1.0823632660194744,0.9769687170873274,1.4854745728121759,0.8900272185799483,0.10539454893214706,0.5954473542322276,-4.6,-9.0,17.0,-15.200000000000003,-34.0,17.900000000000006,1,0.27719057327852836
Lions,Colts,39,35,0.0,23.05,24.049999999999997,-0.9999999999999964,1.8765318627450982,0.32290970365418903,1.5536221590909092,0.8311753048972851,0.9121437469218585,-0.08096844202457343,-0.008978452009956617,0.9780232447541435,0.9870016967641001,1.1563594691542365,1.11852517237266,2.067589439970857,1.7507688526864573,0.03783429678157657,0.31682058728439966,-4.0,-7.0,7.0,-4.899999999999999,2.5,-2.8000000000000043,4,0.5103585472959542
Patriots,Cardinals,23,21,0.0,25.1,20.85,4.25,1.5536221590909092,0.8105854743083004,0.7430366847826088,0.93591049400513,0.8088061059294933,0.12710438807563673,0.02140727059479053,0.9896757562741209,0.9682684856793303,0.9711248674206013,1.0545190713970374,0.8637247725933678,1.303983790059148,-0.08339420397643604,-0.4402590174657802,6.4,5.0,-16.0,24.699999999999996,25.599999999999994,-2.1000000000000014,2,0.354913231284337
Steelers,Redskins,38,16,0.0,24.4,22.6,1.7999999999999972,1.2659143518518519,0.27519877214170696,0.9907155797101449,1.1107894490826695,0.893486732453809,0.21730271662886047,0.030892357375992496,1.0160928075802846,0.9852004502042921,1.1622034902954252,1.2371752116447994,2.120366220259328,2.898384836438614,-0.07497172134937413,-0.7780186161792861,2.8,-6.0,-15.0,7.700000000000003,-1.1000000000000014,14.5,22,1.9093663914005092
Rams,49ers,0,28,0.0,22.0,21.950000000000003,0.04999999999999716,0.8250269396551726,-0.23834111590038298,1.0633680555555556,1.0949401745257552,1.104177647262511,-0.009237472736755903,-0.008901000562841377,1.0140375238774613,1.0229385244403026,0.7604583737966735,0.7276908044198042,0.25431807783749566,0.20404898303587737,0.03276756937686931,0.050269094801618286,-3.999999999999999,-6.0,-2.0,7.799999999999997,-7.800000000000001,15.399999999999999,-28,1.9767665088899213
Jets,Bills,37,31,0.0,20.4,25.25,-4.850000000000001,0.7818882761437909,-2.0664190155228757,2.8483072916666665,1.2632772894801114,1.369118379147371,-0.10584108966725947,-0.04550004178876921,1.0433859228580071,1.0888859646467763,0.831595240276721,0.7928169765815493,0.39770401433645125,0.31323097736472244,0.03877826369517179,0.08447303697172881,-5.6000000000000005,-15.0,17.0,-11.399999999999999,-16.5,1.0999999999999943,6,0.6658038633075715
Ravens,Browns,25,20,0.0,24.85,18.3,6.550000000000001,1.6003867056856187,0.9167929556856187,0.68359375,1.099391592859801,0.8063127721987402,0.29307882066106083,0.05128616871598557,1.0126296625435376,0.961343493827552,1.0978436375045897,0.8143527972195619,1.5947861173049156,0.35814835632185277,0.2834908402850278,1.2366377609830628,9.299999999999999,16.0,-23.0,29.900000000000002,2.1999999999999957,32.9,5,0.5880812053017628
Titans,Lions,16,15,0.0,23.1,22.6,0.5,1.8988715277777777,0.1265914351851849,1.7722800925925928,1.2248531454245388,0.6095745799205172,0.6152785655040216,0.10102905766407855,1.0432785429557923,0.9422494852917137,0.9426108935493894,1.1858741679859826,0.7441530609574598,2.345271059530398,-0.24326327443659312,-1.601117998572938,0.6999999999999997,11.0,-8.0,5.5,-4.100000000000001,18.300000000000004,1,0.27719057327852836
Dolphins,Patriots,24,31,0.0,19.15,25.700000000000003,-6.550000000000004,0.9045663988657845,-0.8354904193160336,1.7400568181818181,0.851374848346835,1.3846347034596442,-0.5332598551128093,-0.08119232492354211,0.9711201076003445,1.0523124325238866,0.892567786544185,1.118432919112076,0.5665079956382292,1.7500469757954324,-0.2258651325678911,-1.1835389801572034,-12.9,-14.0,25.0,-27.199999999999996,-25.299999999999997,-12.299999999999997,-7,0.3445906907679405
Saints,Giants,13,16,0.0,23.55,23.9,-0.34999999999999787,0.7975260416666667,-0.0464168595679012,0.8439429012345679,0.8132870261839503,0.7561999672762458,0.05708705890770449,0.010846004144887567,0.9738511594044165,0.9630051552595289,1.3653449986266704,1.1380609148853003,4.7447356286902655,1.9090950070097616,0.2272840837413701,2.835640621680504,2.1999999999999997,-14.0,5.0,-2.1000000000000014,28.89999999999999,-34.50000000000001,-3,0.03370005874470608
Bengals,Steelers,16,24,0.0,20.35,22.299999999999997,-1.9499999999999957,1.2238251278772379,-0.10538494156720657,1.3292100694444444,0.9322606849942573,1.0505212402426247,-0.11826055524836743,-0.01875151619441373,0.9887652758137581,1.0075167920081718,1.0250167187265589,1.069443351201718,1.1315004876302615,1.398907259499482,-0.04442663247515921,-0.26740677186922057,-2.1999999999999997,4.0,5.0,-10.800000000000004,-8.0,-5.100000000000001,-8,0.42231334877374915
Cowboys,Redskins,27,23,0.0,25.1,21.950000000000003,3.1499999999999986,1.5190972222222223,0.3797743055555556,1.1393229166666667,1.5126932679325809,0.7460614215989305,0.7666318463336503,0.13344089294566464,1.09540030753369,0.9619594145880254,1.0042040058950188,1.3279489905700979,1.0211975106958036,4.129590287293677,-0.32374498467507906,-3.1083927765978734,3.3,8.0,-18.0,14.500000000000007,7.200000000000003,12.399999999999999,4,0.5103585472959542
49ers,Panthers,27,46,0.0,22.200000000000003,26.55,-4.349999999999998,0.7089120370370371,-0.11611490261813551,0.8250269396551726,0.9743995422856071,1.5857754251752318,-0.6113758828896247,-0.08938981104635912,0.9940825727551523,1.0834723838015115,0.8365481086386262,0.9497481750833725,0.40968928750566086,0.7727559162244377,-0.11320006644474634,-0.3630666287187769,-7.0,13.0,23.0,-23.9,-14.7,-22.4,-19,1.277262586837644
Chiefs,Texans,12,19,0.0,22.4,18.4,4.0,1.6557634083044983,1.0515770131024782,0.6041863952020202,0.9185389203549973,1.1861306105168072,-0.26759169016180995,-0.04881043792012696,0.9859411262512113,1.0347515641713383,0.8082291012307672,0.8420922209456856,0.34488350086796227,0.42344623649739016,-0.0338631197149184,-0.0785627356294279,4.7,2.0,-20.0,18.699999999999996,18.1,-3.799999999999997,-7,0.3445906907679405
Seahawks,Rams,3,9,0.0,23.35,16.15,7.200000000000003,1.4769000771604939,0.6084506669971544,0.8684494101633394,0.8696930121861618,0.6131400977302149,0.25655291445594686,0.052845742352370384,0.9804215697858849,0.9275758274335145,1.0313286936746866,0.7139771343172094,1.1667706726812308,0.1855331494609749,0.31735155935747716,0.9812375232202559,14.299999999999999,15.0,-22.0,23.800000000000004,33.8,5.600000000000001,-6,0.2668680327621319
Buccaneers,Cardinals,7,40,0.0,22.35,24.6,-2.25,0.6329571759259259,0.04365221902937422,0.5893049568965517,0.8079227341411805,1.0698879866245667,-0.2619652524833862,-0.04174295127133565,0.9685755977490367,1.0103185490203723,0.8849388877274992,1.111699802885149,0.5427082214483103,1.6979998333433064,-0.22676091515764984,-1.155291611894996,-4.3,-22.0,1.0,-3.3999999999999986,-5.600000000000001,-7.800000000000004,-33,2.365379798918964
Colts,Broncos,20,34,0.0,22.15,22.65,-0.5,0.8055818602693603,-0.3203372573776986,1.1259191176470589,1.1180840096323441,0.9417957056711606,0.17628830396118356,0.02478588788263769,1.0160072978654708,0.9912214099828331,0.8366424195927546,1.03662742602655,0.40992027781085605,1.1970532604067556,-0.19998500643379535,-0.7871329825958996,-3.3,24.0,-8.0,-4.5,12.600000000000001,-33.89999999999999,-14,0.8886492968086008
Falcons,Raiders,35,28,0.0,28.95,25.7,3.25,1.4500473484848486,-0.10357481060606033,1.553622159090909,1.1944737536090975,1.0578925057853685,0.13658124782372894,0.01722848368667984,1.0267615481933943,1.0095330645067144,1.303887522580524,1.157940292219892,3.7687787895135036,2.081760819632966,0.14594723036063195,1.6870179698805376,7.8999999999999995,3.0,-14.0,18.199999999999996,28.199999999999996,3.0,7,0.74352652131338
Jaguars,Chargers,14,38,0.0,23.15,25.3,-2.150000000000002,0.5893049568965517,-0.4623777354111406,1.0516826923076923,0.840889865832691,0.8466343111927594,-0.005744445360068462,-0.004960267172513189,0.9730662810341358,0.978026548206649,0.9956424574792332,0.9687401720768465,0.9784013435476647,0.8531719095264692,0.026902285402386705,0.12522943402119557,-3.6,-2.0,17.0,-10.0,-18.8,1.1000000000000014,-24,1.6658758768666868
Packers,Vikings,14,17,0.0,23.1,22.35,0.75,1.0425177015250546,-0.1537713609749456,1.1962890625000002,0.9578405358148004,0.601072969370018,0.35676756644478247,0.052242722268118325,0.9936600739462991,0.9414173516781807,0.9354439469334712,1.1073501816807425,0.7162899297774049,1.6650409009384928,-0.1719062347472713,-0.9487509711610879,2.7,-9.0,-7.0,4.799999999999997,31.299999999999997,-24.299999999999997,-3,0.03370005874470608
Eagles,Bears,29,14,0.0,23.9,19.049999999999997,4.850000000000001,2.175071022727273,1.581379180295511,0.5936918424317619,1.1641685380506903,0.9438692692200629,0.22029926883062745,0.036432198678640115,1.027379271318256,0.9909470726396158,0.8642328320113551,1.0189003961396323,0.48211850944459855,1.0981423878360774,-0.1546675641282772,-0.6160238783914789,5.8,-14.0,-9.0,16.299999999999997,3.6000000000000014,11.599999999999994,15,1.365307785359849
Texans,Patriots,0,27,0.0,16.5,24.05,-7.550000000000001,0.8668761322463769,-1.6920309533151205,2.5589070855614975,0.8678048892798442,0.9832484325849469,-0.11544354330510265,-0.025333792719551163,0.9720228037492696,0.9973565964688208,0.8097564242642628,0.9309499442320172,0.3481544984674924,0.6992486736482207,-0.1211935199677544,-0.35109417518072833,-11.2,-25.0,23.0,-32.099999999999994,-41.599999999999994,2.8999999999999986,-27,1.8990438508841128
Cardinals,Bills,18,33,0.0,24.85,23.75,1.1000000000000014,0.9494357638888888,-0.4747178819444444,1.4241536458333333,1.215034906311688,1.3150742326020801,-0.10003932629039203,-0.04702347986348521,1.030040565380372,1.0770640452438571,0.992462463580482,0.6844392864330862,0.9628761961599744,0.15020163122255895,0.3080231771473958,0.8126745649374155,4.4,-2.0,4.0,5.300000000000004,-6.799999999999997,19.4,-15,0.9663719548144094
Broncos,Bengals,29,17,0.0,20.25,19.450000000000003,0.7999999999999972,0.9570312499999999,-0.08548645152505474,1.0425177015250546,0.8862579190410506,1.2147356725475174,-0.3284777535064668,-0.0494272100516947,0.9824023721795044,1.0318295822311991,0.9379010045002119,0.7850292924130036,0.7257465917320164,0.2981462224073599,0.1528717120872083,0.4276003693246565,2.4,-19.0,12.0,5.5,-13.100000000000001,22.599999999999994,12,1.132139811342423
Lions,Packers,27,34,0.0,22.950000000000003,24.7,-1.7499999999999964,1.2760416666666667,-0.7345281862745094,2.010569852941176,0.6537566559283463,0.952464443003866,-0.2987077870755197,-0.042628321720538764,0.9502062804766095,0.9928346021971483,1.1863146858789937,1.1176732872451864,2.3496302982142625,1.7441119446107325,0.06864139863380725,0.60551835360353,-7.7,4.0,17.0,-13.100000000000001,-16.199999999999996,-8.399999999999999,-7,0.3445906907679405
Raiders,Titans,17,10,0.0,24.8,23.950000000000003,0.8499999999999979,1.8988715277777777,1.0127314814814814,0.8861400462962964,0.8938938589554837,1.3550586067913994,-0.46116474783591577,-0.08426166274414115,0.981267470321623,1.0655291330657641,1.1687946256677726,0.977142935140772,2.181177604289276,0.8908210726637167,0.1916516905270006,1.2903565316255592,2.5,-29.0,2.0,3.0,2.8000000000000043,-9.400000000000006,7,0.74352652131338
Browns,Dolphins,24,30,0.0,20.15,25.5,-5.350000000000001,0.7656250000000001,-0.8347617056856186,1.6003867056856187,1.266289857010102,1.371232402472837,-0.10494254546273507,-0.015003246625415079,1.0441820798840658,1.0591853265094808,0.8472347400626197,0.9372149351775427,0.43653470519077825,0.7230960744464582,-0.08998019511492306,-0.28656136925567993,-6.799999999999999,-6.0,6.0,-26.400000000000002,-13.099999999999994,-23.200000000000003,-6,0.2668680327621319
Redskins,Giants,29,27,0.0,21.3,21.65,-0.34999999999999787,0.9114583333333333,0.06751543209876532,0.8439429012345679,0.7916292449540747,0.8916609850363609,-0.10003174008228621,-0.01511136731909768,0.9695392660992185,0.9846506334183162,1.2805222409068804,1.0728032218111616,3.4429889576141584,1.4210205075761873,0.20771901909571877,2.021968450037971,1.3,1.0,1.0,0.6999999999999957,26.799999999999997,-30.300000000000004,2,0.354913231284337
Vikings,Panthers,22,10,0.0,22.75,21.15,1.6000000000000014,1.1076750578703705,0.4965439914591314,0.611131066411239,0.5813968742797639,1.0218167145945285,-0.44041984031476455,-0.06605094055508187,0.9377087921948727,1.0037597327499546,1.1028270283207395,0.8210089214130276,1.6313119092657784,0.3730262392329515,0.2818181069077119,1.2582856700328269,0.8999999999999999,21.0,4.0,4.200000000000003,-0.7000000000000028,7.999999999999993,12,1.132139811342423
Ravens,Jaguars,19,17,0.0,23.2,20.0,3.1999999999999993,1.6003867056856187,1.011081748789067,0.5893049568965517,0.8197285597777353,0.767881041935062,0.051847517842673274,0.014773893794083781,0.9740148620845983,0.9592409682905145,0.9462199165521943,0.9301186360399899,0.7585084536047237,0.6961322121645136,0.016101280512204386,0.062376241440210145,2.7,17.0,-18.0,17.0,7.199999999999999,6.199999999999996,2,0.354913231284337
49ers,Seahawks,18,37,0.0,18.8,26.05,-7.25,1.0074013157894737,-0.32180875365497075,1.3292100694444444,0.9882283567503592,1.3900006813264376,-0.40177232457607837,-0.050447773765372905,0.9972937269633267,1.0477415007286996,0.704297400934384,1.063157097422898,0.1732927639509892,1.3582734571922992,-0.3588596964885141,-1.18498069324131,-10.3,-9.0,24.0,-31.6,-25.999999999999996,-21.0,-19,1.277262586837644
Rams,Buccaneers,37,32,0.0,18.55,23.35,-4.800000000000001,0.5689840963139121,-0.415615955126417,0.9846000514403291,0.7735201232936618,0.8836920948772871,-0.11017197158362524,-0.02036085911471175,0.9612998434735354,0.9816607025882471,0.7930268613231006,0.9817225035987901,0.3136458096793911,0.9118926836434823,-0.18869564227568947,-0.5982468739640912,-9.5,5.0,11.0,-16.300000000000004,-24.4,-4.699999999999996,5,0.5880812053017628
Chargers,Colts,22,26,0.0,25.05,26.049999999999997,-0.9999999999999964,0.8042279411764707,0.027416861631016087,0.7768110795454546,0.9580335626654909,0.8400646549731887,0.11796890769230217,0.018785534703144702,0.994294787037324,0.9755092523341793,1.1811160946129688,1.1221275078714448,2.2985975399470693,1.7791437693436634,0.058988586741524074,0.5194537706034059,-0.19999999999999996,-13.0,-5.0,-3.1999999999999957,-3.3999999999999986,15.399999999999999,-4,0.11142271675051468
